Calendario[Mês/Ano];Ramo_Atividade;Pais;Regiao;FATO[P.NF.OperacaoFini];Cliente;UF;Linha_Producao;Gramagem;Macro_Formato;Nome_Produto;Grupo_Produto;Tipo_Produto;Municipio;Canal;Gerente_Regional;Vendedor;Cod_Produto;Quantidade;Valor_Total;Peso_Liquido;Data_SellIn;Ano_Mes
dez 2024;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;OVOS FRITOS 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111090O01002;728;28908,88;698,88;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;AMORAS 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100A00104;208;8259,68;199,68;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;AMORAS 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100A00104;78;3097,38;74,88;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;AMORAS 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100A00104;2028;80531,88;1946,88;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;AMORAS 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100A00104;338;8870,82;324,48;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;AMORAS 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100A00104;1352;53944,80;1297,92;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;AROS DE MORANGO 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100A04003;1820;72272,20;1747,20;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;AROS DE MORANGO 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100A04003;676;17741,63;648,96;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;AROS DE MORANGO 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100A04003;1352;53944,80;1297,92;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;BANANAS 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100B01002;1092;43363,32;1048,32;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;BANANAS 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100B01002;1066;42330,86;1023,36;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;BANANAS 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100B01002;3380;88708,15;3244,80;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;BANANAS 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100B01002;1352;53944,80;1297,92;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;BEIJOS DE MORANGO 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100B02002;1092;43363,32;1048,32;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;BEIJOS DE MORANGO 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100B02002;650;25811,50;624,00;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;BEIJOS DE MORANGO 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100B02002;3380;134862,00;3244,80;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;DENTADURAS 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100D07002;728;28908,88;698,88;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;DENTADURAS 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100D07002;6760;269724,00;6489,60;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;DENTADURAS 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100D07002;364;14523,60;349,44;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;DENTADURAS 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100D07002;1690;67431,00;1622,40;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;FINIBURGUERS 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100F01002;262;6702,55;251,52;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;FINIBURGUERS 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100F01002;1066;42330,86;1023,36;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;FINIBURGUERS 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100F01002;2028;80917,20;1946,88;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;FINIBURGUERS 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100F01002;1014;40458,60;973,44;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;MINHOCAS BRILHO 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100M12002;2160;85773,60;2073,60;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;MINHOCAS BRILHO 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100M12002;1352;53944,80;1297,92;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;MINHOCAS BRILHO 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100M12002;364;14523,60;349,44;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;MINHOCAS CITRICA 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100M13003;622;8274,56;597,12;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;MINHOCAS CITRICA 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100M13003;728;8908,88;698,88;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;MINHOCAS CITRICA 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100M13003;286;11357,06;274,56;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;MINHOCAS CITRICA 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100M13003;1352;53944,80;1297,92;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;MINHOCAS CITRICA 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100M13003;364;14523,60;349,44;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;GOMAS;SM;SM;URSINHOS BRILHO 12X80G;GOMA 12X80G;GOMA;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111100U00102;1820;72272,20;1747,20;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;SM;SM;URSINHOS BRILHO 12X80G;GOMA 12X80G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111100U00102;1352;53944,80;1297,92;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;MARSHMALLOW;200 G;GRANEL;MARSH.TORCAO CI 12X200G;MARSH 12X200G;MARSH;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111200M26101;130;2123,20;312,00;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;MARSHMALLOW;200 G;GRANEL;MARSH.TORCAO CI 12X200G;MARSH 12X200G;MARSH;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111200M26101;80;4848,00;192,00;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;MARSHMALLOW;200 G;GRANEL;MARSH.TORCAO CI 12X200G;MARSH 12X200G;MARSH;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111200M26101;384;23270,40;921,60;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;MARSHMALLOW;200 G;GRANEL;MARSH.TORCAO CI 12X200G;MARSH 12X200G;MARSH;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111200M26101;360;21816,00;864,00;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;MARSHMALLOW;200 G;GRANEL;MARSH.CAMPING CI 12X200G;MARSH 12X200G;MARSH;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111200M26201;48;2814,72;115,20;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;MARSHMALLOW;200 G;GRANEL;MARSH.CAMPING CI 12X200G;MARSH 12X200G;MARSH;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111200M26201;144;2944,16;345,60;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;MARSHMALLOW;200 G;GRANEL;MARSH.CAMPING CI 12X200G;MARSH 12X200G;MARSH;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111200M26201;144;3444,16;345,60;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;MARSHMALLOW;200 G;GRANEL;MARSH.CAMPING CI 12X200G;MARSH 12X200G;MARSH;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111200M26201;144;3444,16;345,60;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;MARSHMALLOW;200 G;GRANEL;MARSH.CAMPING CI 12X200G;MARSH 12X200G;MARSH;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111200M26201;392;22986,88;940,80;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;MARSHMALLOW;200 G;GRANEL;MARSH.CAMPING CI 12X200G;MARSH 12X200G;MARSH;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111200M26201;400;24240,00;960,00;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;MARSHMALLOW;200 G;GRANEL;MARSH.CAMPING CI 12X200G;MARSH 12X200G;MARSH;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111200M26201;600;36360,00;1440,00;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;MARSHMALLOW;200 G;GRANEL;MARSH.RECH TORCAO CI 12X200G;MARSH 12X200G;MARSH;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111200M26301;552;33451,20;1324,80;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;MARSHMALLOW;200 G;GRANEL;MARSH.RECH TORCAO CI 12X200G;MARSH 12X200G;MARSH;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111200M26301;48;2908,80;115,20;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;MARSHMALLOW;200 G;GRANEL;MARSH.RECH ROSA/BRA CI 12X200G;MARSH 12X200G;MARSH;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111200M26401;600;35184,00;1440,00;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;MARSHMALLOW;200 G;GRANEL;MARSH.RECH ROSA/BRA CI 12X200G;MARSH 12X200G;MARSH;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111200M26401;200;12120,00;480,00;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;MARSHMALLOW;200 G;GRANEL;MARSH.RECH AZUL/BRA CI 12X200G;MARSH 12X200G;MARSH;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;111200M26501;240;14073,60;576,00;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;MARSHMALLOW;200 G;GRANEL;MARSH.RECH AZUL/BRA CI 12X200G;MARSH 12X200G;MARSH;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;111200M26501;240;14544,00;576,00;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;CHICLE COM ACUCAR;14 G;MONOPORÇAO;CHICLE CLASSICOS 12X18X14G;CHICLE 12X18X14G;CHICLE;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;113014C14706;100;12292,00;302,40;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;CHICLE COM ACUCAR;14 G;MONOPORÇAO;CHICLE CLASSICOS 12X18X14G;CHICLE 12X18X14G;CHICLE;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;113014C14706;137;16513,98;414,29;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;15 G;MONOPORÇAO;TUBES TWISTER 12X12X15G;REGALIZ 12X12X15G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;113017T11702;140;11673,20;302,40;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;REGALIZ;15 G;MONOPORÇAO;TUBES TWISTER 12X12X15G;REGALIZ 12X12X15G;REGALIZ;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;113017T11702;36;3001,68;77,76;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;15 G;MONOPORÇAO;TUBES TUTTI FRUTTI CB 12X12X15;REGALIZ 12X12X15G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;113017T12503;100;8338,00;216,00;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;15 G;MONOPORÇAO;TUBES TRES CORES CB 12X12X15G;REGALIZ 12X12X17G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;113017T12603;100;8338,00;216,00;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;REGALIZ;15 G;MONOPORÇAO;TUBES MORANGO CB 12X12X15G;REGALIZ 12X12X15G;REGALIZ;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;113017T12702;199;16592,62;429,84;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;15 G;MONOPORÇAO;TUBES PINTA LINGUA 12X12X15G;REGALIZ 12X12X15G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;113017T13202;80;6670,40;172,80;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;REGALIZ;15 G;MONOPORÇAO;TUBES PINTA LINGUA 12X12X15G;REGALIZ 12X12X15G;REGALIZ;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;113017T13202;68;5669,84;146,88;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;FESTA 17 G;SM;TUBES FACA FESTA MIX 12X10X15G;REGALIZ 12X10X17G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;113017T14399;90;5899,50;162,00;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;20 G;MONOPORÇAO;TIRAS ROLLER MOR CIT 8X12X20G;REGALIZ 8X12X20G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;113020T27303;313;30764,17;600,96;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;REGALIZ;20 G;MONOPORÇAO;TIRAS ROLLER MOR CIT 8X12X20G;REGALIZ 8X12X20G;REGALIZ;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;113020T27303;238;33358,08;456,96;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;20 G;MONOPORÇAO;TIRAS ROLLER FRUT CIT 8X12X20G;REGALIZ 8X12X20G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;113020T27403;296;29093,27;568,32;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;REGALIZ;20 G;MONOPORÇAO;TIRAS ROLLER FRUT CIT 8X12X20G;REGALIZ 8X12X20G;REGALIZ;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;113020T27403;238;33358,08;456,96;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;27 G;ENVUELTOS;TUBES MORANGO CITR 6X24X27G;REGALIZ 6X24X27G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;113027T03003;203;31383,80;789,26;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;REGALIZ;27 G;ENVUELTOS;TUBES MORANGO CITR 6X24X27G;REGALIZ 6X24X27G;REGALIZ;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;113027T03003;42;6367,62;163,30;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;27 G;ENVUELTOS;TUBES IOGURTE 6X24X27G;REGALIZ 6X24X27G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;113027T16102;77;11904,20;299,38;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;REGALIZ;27 G;ENVUELTOS;TUBES IOGURTE 6X24X27G;REGALIZ 6X24X27G;REGALIZ;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;113027T16102;35;5306,35;136,08;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;27 G;ENVUELTOS;TUBES MORANGO 6X24X27G;REGALIZ 6X24X27G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;113027T16202;182;28137,20;707,62;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;REGALIZ;27 G;ENVUELTOS;TUBES MORANGO 6X24X27G;REGALIZ 6X24X27G;REGALIZ;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;113027T16202;63;9551,43;244,94;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;REGALIZ;27 G;ENVUELTOS;TUBES TWISTER 6X24X27G;REGALIZ 6X24X27G;REGALIZ;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;113027T16302;196;30301,60;762,05;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;REGALIZ;27 G;ENVUELTOS;TUBES TWISTER 6X24X27G;REGALIZ 6X24X27G;REGALIZ;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;113027T16302;63;9551,43;244,94;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUDESTE;Venda;ONTARGET;SP;MARSHMALLOW;200 G;GRANEL;MARSH.VULCAO ROSA 12X200G;MARSH 12X200G;MARSH;BARUERI;DISTRIBUIDORES;TERRITORIO SP;DISTR ONTARGET - SP;115250M04415;208;12197,12;499,20;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;500 G;GRANEL;AMORAS 12X500G;GOMA 12X500G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;115500A00104;10;1779,70;60,00;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;500 G;GRANEL;BANANAS 12X500G;GOMA 12X500G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;115500B01002;10;1779,70;60,00;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;500 G;GRANEL;BEIJOS DE MORANGO 12X500G;GOMA 12X500G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;115500B02002;6;1067,82;36,00;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;500 G;GRANEL;BEIJOS DE MORANGO 12X500G;GOMA 12X500G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;115500B02002;10;1779,70;60,00;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;CHICLE COM ACUCAR;500 G;GRANEL;CHICLE SALADA FRUTAS 12X450G;CHICLE 12X450G;CHICLE;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;115500C01706;6;1067,82;32,40;2024-12-01;2024-12
dez 2024;DISTRIBUIDORES;BRASIL;SUL;Venda;CBN DISTRIBUIDORA;PR;GOMAS;500 G;GRANEL;DENTADURAS 12X500G;GOMA 12X500G;GOMA;SAO JOSE DOS PINHAIS;DISTRIBUIDORES;TERRITORIO SUL;DIST CBN;115500D07002;10;1779,70;60,00;2024-12-01;2024-12
